text,id,time,labels,label_2,label_3,label
So a healthy 20 year old man who ’ s hesitant should be forced to ? A pregnant woman who ’ s . They should trust this rushed out vaccine . J & ; J knowingly gave people cancer for with their baby powder but let me run to get their rushed out . You ’ re delirious .,1377118502545334278,2021-03-31 04:40:11+00:00,rushed,,,9
Thus the reason for government to ensure that no liability to the of the vaccine . Why is this so hard for people to understand ? It ’ s long past time some blatant were told & ; allow the public to decide based on some hard truth . They fear the truth won ’ t cut it .,1377118651384426499,2021-03-31 04:40:46+00:00,conspiracy,,,0
"Why is the government so hell bent on untested , when such create hesitation and reduce uptake whilst safe vaccine ( ) is available but getting . less important than ' s image ?",1377119532561571841,2021-03-31 04:44:16+00:00,rushed,political,,9
", I am still totally confused about the vaccine situation ! How can it change from - - the vaccine won ’ t keep you from getting infected but it will keep you from dying TO - the vaccine you from infection and from giving the virus to ? You are the only one -",1377119593685086215,2021-03-31 04:44:31+00:00,ineffective,side-effect,,2
I was that aborted fetus were used with the Shingles vaccine . It never even to me to question that vaccine .,1377122687194071044,2021-03-31 04:56:48+00:00,ingredients,,,3
"First , this is an early hypothesis based on early data - certainly not yet a fact . Second , we do know that a nurse ’ s sister become infected ...",1377142864287698952,2021-03-31 06:16:59+00:00,side-effect,,,10
Canada and now . Two major ? Not so comfy now . 5000 post vaccination in US alone with under 55s being a concern and no observable benefit for those over 70 ? And a vaccine passport . ....,1377157424084176898,2021-03-31 07:14:50+00:00,side-effect,mandatory,ineffective,10
26 The push to increase vaccine take up is purely to get enough done to allow them the power to force through . If not enough get the vaccine it will be much more difficult to do so . So don ’ t be taken in if you choose not to have it .,1377157554933882880,2021-03-31 07:15:22+00:00,rushed,,,9
5000 dead in the from post vaccination blood in under 50s - the demographic who would be extremely unlikely to ever die from Covid ???? I know where the risk actually,1377161226589888512,2021-03-31 07:29:57+00:00,side-effect,,,10
"I have eczema and how much I need is your fault , you know you ruined my life when I came back from Brazil with that vaccine and then I burned myself with hot coffee and you gave me a cream and ’ t even call me and ask me if I was ! You are my doctor , my nurse",1377163189331185667,2021-03-31 07:37:45+00:00,side-effect,,,10
"to restrict Covid - 19 to over - 60s . But if there are legitimate over its safety , why release it to anyone ? via",1377166322325319687,2021-03-31 07:50:12+00:00,side-effect,,,10
What a totally vile person . Those that do not want to be part of a human experiment have the same human and civil as you . Do you even know the of the vaccine ... and aborted . On the for all to see . Good Luck with future,1377168235494187013,2021-03-31 07:57:48+00:00,ingredients,,,3
Of course banning it could / will save also . suspension of vaccine WILL cause Covid,1377182517455810571,2021-03-31 08:54:33+00:00,side-effect,,,10
I don ' t blame you . May be you are not aware of the $ 60 million COVID scam . Research on . Mind you people is don ' t want to take the Virus vaccine . They prefer other .,1377196274454306818,2021-03-31 09:49:13+00:00,pharma,,,6
When will you reveal the truth that the deal is the next SCAM you ' re wasting cash on ? never had a vaccine in the public domain in its entire 20 of being a dodgy company .,1377203098205220865,2021-03-31 10:16:20+00:00,pharma,,,6
of 12 - 15 do not need to be with this SH * T !! STOP THIS NOW ! You are their natural immunity !! 🛑 S T O P !!!!!,1377226500823519233,2021-03-31 11:49:20+00:00,unnecessary,,,11
All of the people on social media need to stop they are medical and also need to stop believing the media whose job is to and help the to get this vaccine out there with their advertising everywhere because nobody ' s !,1377227864148443137,2021-03-31 11:54:45+00:00,pharma,,,6
"Covid is a crisis , the aim of which is mass injection of the global population . These are the enemy and are now your . Are you going to sit back and take it ?",1377228574793551875,2021-03-31 11:57:34+00:00,conspiracy,pharma,,0
"factory You know what you can do with the vaccine passport , YEAH YOU KNOW 🖕🖕🖕🖕🖕",1377230328666976257,2021-03-31 12:04:32+00:00,mandatory,,,4
"bob0308 people have a choice on what they put into their , this is a experimental vaccine with no long term data , they ’ t be made to feel crap because they don ’ t want it , it ’ s definitely not being selfish , let people decide for themselves",1377233380799082498,2021-03-31 12:16:40+00:00,rushed,,,9
"Absolutely not . When the same people this stop we should let people flow freely into our country then we ' talk . Oh , they should also end the double speak of the vaccine works while demanding we maintain and mask .",1377234577698226180,2021-03-31 12:21:25+00:00,ineffective,,,2
Quite when I ’ m that hairdresser who their own business however not myself ......🤔,1377235995553320963,2021-03-31 12:27:03+00:00,none,,,5
I believe those current are unethical and deny the logic that their precedent upon . Can people still carry ? Yes,1377241941075722240,2021-03-31 12:50:41+00:00,ineffective,,,2
"The same people who wear and say "" believe the science "", are still wearing after they ' been . It ' t make any sense to me ....",1377243898083426304,2021-03-31 12:58:27+00:00,ineffective,,,2
"f0x I ’ m the same , that vaccine ’ t going anywhere near me",1377245609007185921,2021-03-31 13:05:15+00:00,none,,,5
Honestly there ' s no way to definitively say who gotten a vaccine anyways -- a passport ' t possible . The is all up and anyone can reproduce the paper card that you ' gotten a vaccine .,1377246729771302913,2021-03-31 13:09:43+00:00,mandatory,,,4
"German regulator reportedly nine have from after taking vaccine % age of = 0 . 0005 % ie : 1 in 2 , 00 , 000",1377248494574956546,2021-03-31 13:16:43+00:00,side-effect,,,10
Severe Skin Rash reaction was with the & ; Vaccine in as well .,1377250830475264000,2021-03-31 13:26:00+00:00,side-effect,,,10
How many times do you have to be told ? How many Western ’ s are going to roll up their for ’ s vaccine just so he can cash in . F & ;& ; k the vaccine .,1377254009921212421,2021-03-31 13:38:38+00:00,pharma,,,6
"up the vaccine 30 % above landed cost , and will bring in an $ 15B in . Corporate science ’ t ethical . The and the media need to stop it up and it like it ’ s in any way valid .",1377255028608659456,2021-03-31 13:42:41+00:00,pharma,,,6
josh90 Theta are saying you will need to get vaccine every half a year or once a year like for season flu . get ne wrong not anti vaccine but i think this wont solve the problem long term .... this and may last for at least one more .,1377256591716667396,2021-03-31 13:48:54+00:00,unnecessary,,,11
Vaccine Suspended Again in Berlin & ; also suspended in Canada but totally safe when used in ? I don ’ t think so . Are and the gang lying to us again so that and can win their international vaccine contest ?,1377256788463120385,2021-03-31 13:49:41+00:00,pharma,,,6
My to Valance and . Operation Terror been so successful my intelligent adult say they won ' t hug me til I ' had the vaccine ... they think they have a chance of killing me . I ' m a fit healthy 57 .,1377258248861065217,2021-03-31 13:55:29+00:00,unnecessary,,,11
"I see a massive propaganda surge right now in . Every day our media vaccination . safe for , safe . They are practically begging to start .",1377269078814035969,2021-03-31 14:38:31+00:00,political,,,7
"Steven syndrome I presume . I had two yesterday admitted with what we assume are from the vaccine . One was a 22 year old who went septic , with elevated liver , the other and a stutter after the first dose .",1377269240126959616,2021-03-31 14:39:09+00:00,side-effect,,,10
"hey it ' s almost the turn of property to register for the vaccine plus there ' s now a for those subsequently adverse effects though , if the vaccine itself will kill the oh well",1377269596843995136,2021-03-31 14:40:34+00:00,side-effect,,,10
"alley Absolutely . If you don ' t have about this vaccine ,( sorry , gene therapy ) , you ' re not paying attention . It ' s not how you feel 10days after , it ' s what two or 5years after . certainly can ' t know .",1377272488023965696,2021-03-31 14:52:04+00:00,rushed,,,9
"So if u still die after vaccine , its your fault ?",1377274791003049987,2021-03-31 15:01:13+00:00,side-effect,,,10
"yahoo Total outrage . I am against circumcision , even vaccination . So much so , I hate it when send their to school against their . After all education only ruined this country . Look at , ur state ....",1377275803977707525,2021-03-31 15:05:14+00:00,mandatory,,,4
"experimental vaccine = useless , dangerous = LI woman positive for COVID - 19 after second dose of vaccine via",1377280156969136135,2021-03-31 15:22:32+00:00,ineffective,rushed,,2
& ; knew for asbestos was in it ' s baby powder - think I ' give their 💉 a 😏 vaccine,1377280621240844289,2021-03-31 15:24:23+00:00,mandatory,,,4
Not only that but there is literally no justification for it . If you ’ re then you are against serious illness ( ie . illness that would you ) not exactly sure why the are so concerned about the unvaccinated ...,1377281894547660803,2021-03-31 15:29:26+00:00,unnecessary,,,11
"Can you explain this ? How can you use a vaccine , not fully tested , not tested on ( which I hate anyway ), with & ; all involved , not liable for & ; death . There are more of these !",1377284988689846273,2021-03-31 15:41:44+00:00,rushed,side-effect,,9
seem to be gaining confidence in that ' s COVID may induce a rare and dangerous disorder in something like 1 in 25K under 65 . Good summary here at Science,1377288366211825666,2021-03-31 15:55:09+00:00,side-effect,,,10
"when I get this vaccine please do not give me the J & ; J one . They baby powder not even safe , what you think I want a vaccine by them 😐",1377290599519420422,2021-03-31 16:04:02+00:00,pharma,,,6
