text,id,time,labels,label_2,label_3,label
""" Available data on - COVID - 19 Vaccine to pregnant are insufficient to inform vaccine - associated in pregnancy ."" And yet the are pushing pregnant to have it ......",1422099971692761088,2021-08-02 07:40:29+00:00,mandatory,side-effect,rushed,4
"60y ♂️ Amputation Stroke "" Cardiac [ 14 days after vaccination ] after cardiac arrest . ... AKA amputation Stroke Mechanical Ventilation unable to wean Aureus Pneumonia - / CAP of limb """,1422943070748766212,2021-08-04 15:30:39+00:00,side-effect,,,10
"1 / 2 Also , in the , after vaccination with the - vaccine : 158 of thrombocytopenia ( one fatal ), 68 of immune thrombocytopenia , and 307 of non - site specific thrombosis ( six fatal ).",1423938882454753290,2021-08-07 09:27:39+00:00,side-effect,,,10
"Your and are all getting their from , which down and ' t even mention many and . It ' s part of the campaign to get everyone . The fact remains people are being and some are dying .",1424717830000365574,2021-08-09 13:02:55+00:00,side-effect,pharma,,10
What about US who ' t vote for either and know First Gen vaccine tech as open we are not to ask . no or .,1425198838701125635,2021-08-10 20:54:16+00:00,pharma,,,6
Who does she think is being ? The can get the virus and transmit it to . Hope she ' t let them get since its efficacy level is 42 percent according to the Clinic .,1425880921543172098,2021-08-12 18:04:37+00:00,ineffective,,,2
"EXACTLY !! YOU DON ' T WANT TO BE ITS STATISTICS !! : Blood associated with vaccine are ‘ rare but devastating ,’ study . via",1426181808538849284,2021-08-13 14:00:14+00:00,side-effect,,,10
""" At the end of , and that four to six after a second dose , their vaccine ’ s efficacy to about 84 %."" 84 % huh ? Do they pull these out of a hat ? Their own data 2 - dose is & ; 1 %.",1426228345222705154,2021-08-13 17:05:10+00:00,ineffective,,,2
"81y ♀️ "" My mother was perfectly healthy for her age which can be to by her Internist noted here in . Within 10 days of the vaccine the of Bulbar onset .""",1426389325978116102,2021-08-14 03:44:51+00:00,side-effect,,,10
"The are and spreading the virus and some are dying from it . When a more effective vaccine is available , this would make sense , but do I feel because a person living in my house is with ? You bet I don ' t .",1426997893244899330,2021-08-15 20:03:04+00:00,ineffective,,,2
"Disappointed to see a new trial with addition of genetic adjuvant 1018 . of that adjuvant don ' t seem to get idea of a "" traditional "" vaccine . And for cardiac in - B vaccine not resolved because the follow up study only one dose .",1427121597517766669,2021-08-16 04:14:38+00:00,side-effect,ingredients,,10
Thanks - I suppose I ' m just the value of a vaccine passport when testing is on top anyway . The testing that don ' t trust to meaningfully reduce . efficacy of @ 39 % between june and,1427215946649935873,2021-08-16 10:29:32+00:00,ineffective,mandatory,,2
"You may not have any personal Down Under , but if you must take the and "" one shot "", no more - not an vaccine",1428031964381159424,2021-08-18 16:32:06+00:00,mandatory,,,4
Federal health are investigating that the vaccine may be associated with a higher risk of a heart condition myocarditis in younger than previously . all over again .,1428566219158958091,2021-08-20 03:55:02+00:00,side-effect,,,10
"And I ' m not even talking about ethics of a vaccine testing that not only ask to risk themselves but also expose to it . Of course if you are interested in , go ahead invest in them .",1428703791801458697,2021-08-20 13:01:42+00:00,rushed,,,9
among the world ’ s highest of vaccination with 78 % of people above 12 - of age with the vaccine . Yet the country is logging one of the world ’ s highest infection . are not effective at stopping .,1428791341987860487,2021-08-20 18:49:36+00:00,ineffective,,,2
"General CRITICAL from : Only the branded vaccine that say "" "" are licensed and is liable for . The other are "" authorized "" and * no liability *. Authorized cannot be . Which will you be ? 3 card here ?",1430082655379410981,2021-08-24 08:20:49+00:00,side-effect,,,10
""" The Sponsor [ ] vaccine - associated enhanced disease vaccine - associated enhanced respiratory disease as an important potential risk """,1430171809815711759,2021-08-24 14:15:05+00:00,side-effect,,,10
$ $ £ Victor With Bell ’ s Palsy After Vaccine On Live Press Conference Press,1430302326577930241,2021-08-24 22:53:43+00:00,side-effect,,,10
A review that the - vaccine likely or possibly accelerated the of 36 nursing home in .,1430342866526785542,2021-08-25 01:34:48+00:00,side-effect,,,10
Two Men In Japan Die After Covid - 19 From Supply Suspected Of Contamination,1431629944325541892,2021-08-28 14:49:11+00:00,side-effect,,,10
"Japan quick & ; transparent probe after of 2 who had vaccine days be4 The said later in the day that the substance that had been mixed in may have been metal . "" It ' s a substance that to ,"" COVID19",1431977060474494976,2021-08-29 13:48:30+00:00,side-effect,ingredients,,10
Japan more vaccine contamination - Credit : / CC0 Public Domain Japan ’ s region suspended the,1432021253230051336,2021-08-29 16:44:07+00:00,ingredients,,,3
Natural immunity is by far than immunity by the vaccine . Video from From the Hill . The narrative is finally .,1432672464463704065,2021-08-31 11:51:47+00:00,unnecessary,,,11
Eh that ' s nonsense been used . You ' re to a vaccine trial which ' t and ' t kill the . You don ' t even know the nonsense you ' re No they are not better off doing that by a huge margin . No there are not lots of s / e,1432777842761342981,2021-08-31 18:50:32+00:00,none,,,5
"17y ♂️ Suicide attempt Pediatrics "" he said it felt like a switch turned off in his head . ... gone to the ER twice for trying to attempt suicide . Mother said he not been the same since he got the shot .""",1432922183337066498,2021-09-01 04:24:05+00:00,side-effect,,,10
Vaccine panic : Japan batch after ' black ' discovered in,1432969879263514624,2021-09-01 07:33:37+00:00,ingredients,,,3
Bird two their after taking the vaccine . One doctor had 25 of work from the . Cool with that ?,1433066973370494977,2021-09-01 13:59:26+00:00,side-effect,,,10
"government woman from the vaccine . In an statement on , ’ s COVID Vaccine Independent Safety Board said a woman from myocarditis , an inflammation of the heart muscle , following vaccination .",1433095359002198020,2021-09-01 15:52:13+00:00,side-effect,,,10
"is very common after COVID & ; I have seen this on as an incidental finding . Not likely dangerous , but seemingly much more common than with other . That 15 y . o . old who 2 days after ? Sorry , not to talk about that .",1433197410436669442,2021-09-01 22:37:44+00:00,side-effect,,,10
3rd person in Japan after COVID - 19 shot,1435141672350797834,2021-09-07 07:23:32+00:00,side-effect,,,10
can anyone see if the vaccine was working there would no need for any more no one to see that is the reason we have to do these because the vaccine is not getting rid of covid,1435174137438298113,2021-09-07 09:32:33+00:00,ineffective,,,2
"At last some truth about vaccine debacle and spin . could have been like , , or ! And where was , for the "" Vaccine ""! Hunt Must Go by next election ! Senior remember betrayal !",1435550856825298949,2021-09-08 10:29:30+00:00,ineffective,,,2
“ EU rare nerve disorder as possible side - effect of COVID - 19 vaccine ” … had this story over a year ago,1435796619044147206,2021-09-09 02:46:04+00:00,side-effect,,,10
warning : EU list ' s nerve damage as a potential side effect of the vaccine,1436008873039736834,2021-09-09 16:49:29+00:00,side-effect,,,10
"Read , think for yourself , and understand . Gamble With State Assets To Secure Vaccine Deal",1436373935373836289,2021-09-10 17:00:07+00:00,pharma,,,6
"Action Meanwhile , & ; his special interest have a primer & ; several follow - up booster to sell to every citizen & ; more . . ' s own institute , who develop the vaccine while heading of the , is pushing for everybody .",1436384256184442883,2021-09-10 17:41:08+00:00,mandatory,pharma,,4
So I take it they ’ their data then . It will take more to convince me because that bought this vaccine had to re - vaccinate with due to efficacy . Hope we don ’ t end up with a two tier where some get better than .,1436600423134208000,2021-09-11 08:00:06+00:00,ineffective,,,2
"more at risk from jab side - effect than Covid , study 🦠💉 Interesting if true .",1436815018360643584,2021-09-11 22:12:49+00:00,side-effect,,,10
"More at Risk from Jab Side - Effect Than Covid , Study",1436820371827691521,2021-09-11 22:34:06+00:00,side-effect,,,10
It ' s crazy we don ' t have a more traditional platform vaccine available in U . S . more people . People afraid of the new technology . So give them a conventional platform . ' s was at ' s door and they it down the road . Explain that .,1436932765446905860,2021-09-12 06:00:42+00:00,political,,,7
Read more . The most vulnerable are the elderly the . The vaccine won ' t protect all of them unfortunately . Even with the vaccine the majority of will be elderly .,1438508797526360076,2021-09-16 14:23:18+00:00,ineffective,,,2
"I am actually most concerned about dose 3 with as the myocarditis to increase with each dose . Apparently the is not sure either , about giving dose 3 to healthy under 65 ' s . We need more so we can make science based .",1439132448407711750,2021-09-18 07:41:28+00:00,side-effect,,,10
"They ' t "" save your life "" - you for this vaccine multiple times ( Operation Warp Speed and your bought the at full price ) AND there ' s 9 other on the market , an almost identical one from $ .",1439169277613989889,2021-09-18 10:07:48+00:00,pharma,,,6
"Strange I thought the ' vaccine ' was going to ', save the world '. media have suddenly and quickly forgotten about it ...",1440044382510452739,2021-09-20 20:05:10+00:00,none,,,5
"With waning vaccine immunity , natural immunity is king . Why are forcing to take the vaccine ? The against severe disease and death for at least 6 ., while protection against asymptomatic & ; symptomatic rapidly .",1440227356875001862,2021-09-21 08:12:14+00:00,mandatory,,,4
"If you really can ’ t afford to get sick ( this teacher is immune - ), you can ’ t rely on The we wear were never intended to block Teacher who received 3 , in classroom from COVID",1440818020977283073,2021-09-22 23:19:19+00:00,side-effect,,,10
"Propaganda 101 . & ; Jerry Messing partially after COVID - 19 diagnosis should read : & ; Jerry Messing partially after COVID - 19 vaccine "" Before his diagnosis Messing had received his 1st dose of "" COVID19",1440845720093794314,2021-09-23 01:09:23+00:00,side-effect,,,10
was first in 1964 from cultured tumor . A reminder : the chimerical from - COVID - 19 vaccine is grown in some cancer . Do those cancer contain some other yet ?,1441009817468948481,2021-09-23 12:01:27+00:00,side-effect,,,10
What is a traditional vaccine - well its not - these are and they do carry a very serious side effect of thrombocytopenia - and this can be fatal and even if it ' t there are ongoing health for those affected .,1441130774581891072,2021-09-23 20:02:06+00:00,side-effect,,,10
The to consider confirmed prior Covid in its vaccine booster . Director ’ s continued refusal to accept the reality of natural immunity is absolutely reckless . science & ; data is pure Covid extremism that distrust .,1441386213584293890,2021-09-24 12:57:07+00:00,ineffective,,,2
my fully mum got covid for the third time she never had covid before she had vaccine why is this happening find a vaccine that works on the delta variant or had enough of this Covid19UK,1442178895915241473,2021-09-26 17:26:57+00:00,ineffective,side-effect,,2
